date,time,label,title,content
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/demo],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.demopage(javax.servlet.http.HttpServletRequest)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/homePage],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.configureProject(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/summaryReport],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.summaryReport(javax.servlet.http.HttpServletRequest)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/fast],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.fast(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/JiraKDTconfig],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.JiraKDTconfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/QCKDTconfig],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.QCKDTconfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/globalSettings],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.globalSettings(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/homePageView],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.homePageView(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/smartBoard],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.smartBoard(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/projectDashboard],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.projectDashboard(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/consoleOutput],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.consoleOutput(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/projects],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.projects(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/reportAnalysis],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.reportAnalysis(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/fastHome],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.fastHome(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/fastProjects],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.fastProjects(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/fastTestCases],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.fastTestCases(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/fastTestSets],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.fastTestSets(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/FASTConsole],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.FASTConsole(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/sonarConfig],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.sonarConfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/logoff],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.LogOff(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/main/noPageMapped],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public org.springframework.web.servlet.ModelAndView com.lntinfotech.tcoe.controller.TcoeController.noPageMapped(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/genrateCluster],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeDictionaryController.genrateCluster(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveClusterAlt],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeDictionaryController.saveClusterAlt(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveCategory],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeDictionaryController.saveCategory(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFileConfiguration],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeDictionaryController.uploadFileConfiguration(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getClusterInsight],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeDictionaryController.getClusterInsight(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/genrateWordCloudConfig],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeDictionaryController.genrateWordCloudConfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/downloadRemoveWords],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeDictionaryController.downloadRemoveWords(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadRemoveWords],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeDictionaryController.uploadRemoveWords(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editExcel],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeExcelController.editExcel(com.lntinfotech.tcoe.entities.to.UserCloudDetailsTO,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/viewExcel],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeExcelController.viewQC(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/buildJob],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.buildJob(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/deleteJob],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.deleteJob(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadJobs],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.ArrayList<java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadJobs(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/deleteProject],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.deleteProject(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadBuildStatus],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.List<java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadBuildStatus(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadBuildDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.Integer, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadBuildDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getSelectedTests],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getSelectedTests(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadDateDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadDateDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getPlatoStatusOutput],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.getPlatoStatusOutput(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getPlatoStatusOutputOld],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.getPlatoStatusOutputOld(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/intializePlatoExcel],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public void com.lntinfotech.tcoe.controller.TcoeJenkinsController.intializePlatoExcel(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/loadMonitoringDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.LinkedHashMap<java.lang.String, java.lang.String> com.lntinfotech.tcoe.controller.TcoeJenkinsController.loadMonitoringDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/insertBuildDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.insertBuildDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getSelectedTestsWithBuildDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getSelectedTestsWithBuildDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveBuildWiseReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.saveBuildWiseReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/buildWiseSonarDetails],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.Map<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeJenkinsController.buildWiseSonarDetails(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getConsoleOutputDC],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getConsoleOutputDC(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getConsoleOutputFast],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getConsoleOutputFast(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/getConsoleOutputPerformance],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.getConsoleOutputPerformance(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/SaveBuildWiseFastReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.SaveBuildWiseFastReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveperformanceReport],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJenkinsController.saveperformanceReport(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editJIRA],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.editJIRA(com.lntinfotech.tcoe.entities.to.JIRADetailsTO,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/viewJIRA],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeJIRAController.viewJIRA(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/startJiraFetcher],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.startJiraFetcher(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/stopJiraFetcher],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.stopJiraFetcher(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/syncOnReloadJiraFetcher],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeJIRAController.syncOnReloadJiraFetcher(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readFile],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/uploadFileSmartboard],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeKpiController.uploadFile(org.springframework.web.multipart.commons.CommonsMultipartFile,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readRangeData],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readRangeData(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/deleteRowConfig],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.deleteRowConfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editRowConfig],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.editRowConfig(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/updateConfFile],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.updateConfFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveNotes],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.saveNotes(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/saveHighlights],methods=[POST],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.saveHighlights(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.String) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readComments],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readComments(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/readHighlights],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.util.ArrayList<java.lang.String>> com.lntinfotech.tcoe.controller.TcoeKpiController.readHighlights(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception"
2019-01-11,11:49:00,1,RequestMappingHandlerMapping:186,"Mapped ""{[/selectDataSource],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.util.HashMap<java.lang.String, java.lang.Object> com.lntinfotech.tcoe.controller.TcoeKpiController.selectDataSource(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)"
2019-01-11,21:10:35,1,RequestMappingHandlerMapping:186,"Mapped ""{[/editExcel],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}"" onto public java.lang.String com.lntinfotech.tcoe.controller.TcoeExcelController.editExcel(com.lntinfotech.tcoe.entities.to.UserCloudDetailsTO,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) throws java.lang.Exception"
